name,website,application_url,application_email,submission_type,stage_focus,industry_focus,region_focus,form_complexity,question_count_range,required_documents,notes
New Enterprise Associates 30,https://newenterpriseassocia.io,https://newenterpriseassocia.io/apply,,other,"Seed,Pre-seed","Developer tools,Marketplace,E-commerce","EMEA,Europe",simple,11-20,"video,traction_data",Generated sample data for testing
Founders Fund 26,https://foundersfund26.capital,https://foundersfund26.capital/apply,apply@foundersfund26.capital,other,"Series C,Seed","Fintech,Web3,E-commerce","Asia,Global",simple,1-5,"video,pitch_deck",
Accel Partners 36,https://accelpartners36.vc,https://accelpartners36.vc/apply,apply@accelpartners36.vc,form,"Pre-seed,Seed","Deep tech,B2B SaaS,Developer tools","Asia,Global",comprehensive,1-5,"financial_projections,video",
Andreessen Horowitz 31,https://andreessenhorowitz31.com,https://andreessenhorowitz31.com/apply,apply@andreessenhorowitz31.com,other,"Seed,Series B","B2B SaaS,AI/ML,Fintech","Global,North America",simple,1-5,"traction_data,video",
GV (Google Ventures) 26,https://gvgoogleventures26.io,https://gvgoogleventures26.io/apply,,form,"Series B,Seed","E-commerce,Fintech,Developer tools","North America,Europe",standard,21+,"video,pitch_deck",
Coatue Management 28,https://coatuemanagement28.com,https://coatuemanagement28.com/apply,,form,"Seed,Pre-seed","B2B SaaS,E-commerce,Gaming","EMEA,Europe",comprehensive,1-5,"business_plan,legal_documents",
Andreessen Horowitz 32,https://andreessenhorowitz32.capital,https://andreessenhorowitz32.capital/apply,,other,"Seed,Series C","Consumer,Gaming,Climate tech","North America,Europe",simple,11-20,"video,financial_projections",Generated sample data for testing
GV (Google Ventures) 27,https://gvgoogleventures27.com,https://gvgoogleventures27.com/apply,apply@gvgoogleventures27.com,other,"Series B,Seed","E-commerce,Marketplace,Fintech","Europe,Global",comprehensive,11-20,"traction_data,video",Generated sample data for testing
Accel Partners 37,https://accelpartners37.capital,https://accelpartners37.capital/apply,apply@accelpartners37.capital,form,"Series A,Pre-seed","Gaming,B2B SaaS,E-commerce","Europe,North America",standard,1-5,"business_plan,video",
Lightspeed Venture Partners 32,https://lightspeedventurepar.co,https://lightspeedventurepar.co/apply,apply@lightspeedventurepar.co,email,"Pre-seed,Seed","Healthtech,B2B SaaS,Climate tech","EMEA,Global",standard,11-20,"video,pitch_deck",
General Catalyst 28,https://generalcatalyst28.com,https://generalcatalyst28.com/apply,,other,"Series A,Seed","Web3,Climate tech,Consumer","EMEA,North America",standard,11-20,"traction_data,legal_documents",Generated sample data for testing
Coatue Management 29,https://coatuemanagement29.io,https://coatuemanagement29.io/apply,apply@coatuemanagement29.io,form,"Series A,Seed","Climate tech,Healthtech,E-commerce","Europe,Global",standard,11-20,"video,traction_data",
Lightspeed Venture Partners 33,https://lightspeedventurepar.com,https://lightspeedventurepar.com/apply,,email,"Series B,Seed","Marketplace,Climate tech,Fintech","Europe,EMEA",comprehensive,1-5,"business_plan,pitch_deck",Generated sample data for testing
Andreessen Horowitz 33,https://andreessenhorowitz33.capital,https://andreessenhorowitz33.capital/apply,apply@andreessenhorowitz33.capital,form,"Pre-seed,Series A","Fintech,Gaming,Web3","Global,North America",simple,1-5,"legal_documents,video",
DST Global 29,https://dstglobal29.com,https://dstglobal29.com/apply,apply@dstglobal29.com,email,"Series C,Series A","Healthtech,B2B SaaS,Climate tech","Europe,North America",comprehensive,6-10,"financial_projections,video",Generated sample data for testing
First Round Capital 28,https://firstroundcapital28.co,https://firstroundcapital28.co/apply,apply@firstroundcapital28.co,other,"Series A,Seed","Healthtech,Fintech,Web3","Europe,EMEA",simple,21+,"business_plan,pitch_deck",Generated sample data for testing
Silver Lake Partners 31,https://silverlakepartners31.vc,https://silverlakepartners31.vc/apply,,form,"Series C,Series B","Climate tech,Marketplace,Gaming","Global,EMEA",standard,11-20,"pitch_deck,business_plan",Generated sample data for testing
New Enterprise Associates 31,https://newenterpriseassocia.capital,https://newenterpriseassocia.capital/apply,,email,"Series A,Series B","Climate tech,Gaming,Fintech","Asia,Europe",standard,1-5,"pitch_deck,video",
General Atlantic 31,https://generalatlantic31.capital,https://generalatlantic31.capital/apply,,form,"Seed,Pre-seed","Consumer,Climate tech,E-commerce","Global,Asia",simple,6-10,"pitch_deck,business_plan",Generated sample data for testing
Intel Capital 27,https://intelcapital27.vc,https://intelcapital27.vc/apply,apply@intelcapital27.vc,email,"Series A,Series C","Gaming,AI/ML,E-commerce","Europe,North America",comprehensive,1-5,"video,traction_data",
Kleiner Perkins 26,https://kleinerperkins26.capital,https://kleinerperkins26.capital/apply,apply@kleinerperkins26.capital,form,"Pre-seed,Seed","Developer tools,Fintech,E-commerce","North America,Asia",simple,11-20,"pitch_deck,business_plan",
Salesforce Ventures 30,https://salesforceventures30.vc,https://salesforceventures30.vc/apply,apply@salesforceventures30.vc,email,"Pre-seed,Seed","AI/ML,B2B SaaS,Climate tech","Europe,EMEA",standard,21+,"traction_data,legal_documents",
Insight Partners 26,https://insightpartners26.com,https://insightpartners26.com/apply,apply@insightpartners26.com,email,"Seed,Series A","Healthtech,E-commerce,Developer tools","Europe,EMEA",simple,1-5,"financial_projections,pitch_deck",
Andreessen Horowitz 34,https://andreessenhorowitz34.vc,https://andreessenhorowitz34.vc/apply,,email,"Seed,Series C","B2B SaaS,Climate tech,Web3","Global,Asia",comprehensive,1-5,"financial_projections,business_plan",
Sequoia Capital 31,https://sequoiacapital31.vc,https://sequoiacapital31.vc/apply,apply@sequoiacapital31.vc,form,"Pre-seed,Seed","B2B SaaS,Marketplace,Developer tools","Global,Asia",simple,11-20,"legal_documents,pitch_deck",
Index Ventures 38,https://indexventures38.co,https://indexventures38.co/apply,apply@indexventures38.co,form,"Seed,Pre-seed","Developer tools,Web3,Deep tech","North America,Global",simple,1-5,"legal_documents,business_plan",Generated sample data for testing
General Catalyst 29,https://generalcatalyst29.vc,https://generalcatalyst29.vc/apply,apply@generalcatalyst29.vc,form,"Series A,Series C","Developer tools,Web3,Consumer","Global,Europe",simple,6-10,"pitch_deck,legal_documents",
Vista Equity Partners 33,https://vistaequitypartners3.io,https://vistaequitypartners3.io/apply,apply@vistaequitypartners3.io,other,"Pre-seed,Seed","Gaming,Web3,Healthtech","Asia,Global",simple,1-5,"pitch_deck,financial_projections",
DST Global 30,https://dstglobal30.capital,https://dstglobal30.capital/apply,,email,"Series A,Series B","B2B SaaS,Fintech,AI/ML","Global,North America",simple,21+,"traction_data,business_plan",
Index Ventures 39,https://indexventures39.io,https://indexventures39.io/apply,apply@indexventures39.io,other,"Series C,Pre-seed","B2B SaaS,E-commerce,Developer tools","Asia,North America",simple,11-20,"traction_data,video",
Silver Lake Partners 32,https://silverlakepartners32.com,https://silverlakepartners32.com/apply,apply@silverlakepartners32.com,email,"Seed,Series C","AI/ML,Healthtech,Developer tools","EMEA,Global",standard,11-20,"pitch_deck,business_plan",
Tiger Global Management 36,https://tigerglobalmanagemen.co,https://tigerglobalmanagemen.co/apply,apply@tigerglobalmanagemen.co,other,"Series B,Pre-seed","Deep tech,E-commerce,Consumer","Asia,Global",simple,11-20,"video,traction_data",
Lightspeed Venture Partners 34,https://lightspeedventurepar.co,https://lightspeedventurepar.co/apply,,email,"Pre-seed,Seed","Deep tech,E-commerce,Gaming","Global,Europe",comprehensive,21+,"business_plan,traction_data",Generated sample data for testing
Advent International 27,https://adventinternational2.co,https://adventinternational2.co/apply,apply@adventinternational2.co,form,"Series B,Pre-seed","AI/ML,Marketplace,Web3","EMEA,North America",standard,11-20,"financial_projections,pitch_deck",Generated sample data for testing
Lightspeed Venture Partners 35,https://lightspeedventurepar.co,https://lightspeedventurepar.co/apply,,email,"Pre-seed,Seed","Consumer,Climate tech,E-commerce","North America,Global",simple,21+,"pitch_deck,traction_data",
Blackstone Growth 30,https://blackstonegrowth30.co,https://blackstonegrowth30.co/apply,apply@blackstonegrowth30.co,other,"Series C,Series A","AI/ML,E-commerce,Gaming","Global,Asia",comprehensive,21+,"business_plan,legal_documents",Generated sample data for testing
Thoma Bravo 30,https://thomabravo30.co,https://thomabravo30.co/apply,,form,"Pre-seed,Series A","B2B SaaS,Marketplace,Consumer","EMEA,Europe",standard,6-10,"legal_documents,video",
SoftBank Vision Fund 27,https://softbankvisionfund27.co,https://softbankvisionfund27.co/apply,,form,"Series B,Pre-seed","Fintech,Gaming,Climate tech","Asia,North America",standard,1-5,"pitch_deck,traction_data",
Sequoia Capital 32,https://sequoiacapital32.io,https://sequoiacapital32.io/apply,,form,"Pre-seed,Series B","Marketplace,AI/ML,Developer tools","Asia,North America",simple,11-20,"pitch_deck,legal_documents",
General Atlantic 32,https://generalatlantic32.com,https://generalatlantic32.com/apply,apply@generalatlantic32.com,email,"Seed,Series B","Consumer,Climate tech,Web3","Asia,EMEA",standard,11-20,"financial_projections,pitch_deck",
SoftBank Vision Fund 28,https://softbankvisionfund28.io,https://softbankvisionfund28.io/apply,,form,"Series B,Seed","Developer tools,Deep tech,Web3","Europe,EMEA",simple,21+,"video,legal_documents",Generated sample data for testing
SoftBank Vision Fund 29,https://softbankvisionfund29.co,https://softbankvisionfund29.co/apply,apply@softbankvisionfund29.co,email,"Series C,Series B","Web3,E-commerce,Healthtech","Asia,Europe",standard,1-5,"pitch_deck,video",
Warburg Pincus 27,https://warburgpincus27.com,https://warburgpincus27.com/apply,apply@warburgpincus27.com,other,"Series A,Pre-seed","E-commerce,Climate tech,Web3","Europe,Global",standard,1-5,"video,business_plan",
Warburg Pincus 28,https://warburgpincus28.io,https://warburgpincus28.io/apply,apply@warburgpincus28.io,other,"Seed,Series B","Gaming,Consumer,E-commerce","Asia,North America",simple,1-5,"pitch_deck,business_plan",
Index Ventures 40,https://indexventures40.vc,https://indexventures40.vc/apply,,other,"Series C,Pre-seed","Marketplace,Developer tools,Healthtech","North America,Asia",standard,6-10,"pitch_deck,traction_data",Generated sample data for testing
Benchmark Capital 29,https://benchmarkcapital29.capital,https://benchmarkcapital29.capital/apply,apply@benchmarkcapital29.capital,email,"Pre-seed,Series B","B2B SaaS,Web3,Deep tech","Asia,Europe",simple,21+,"business_plan,pitch_deck",Generated sample data for testing
Sequoia Capital 33,https://sequoiacapital33.vc,https://sequoiacapital33.vc/apply,,other,"Series C,Series A","AI/ML,Gaming,Deep tech","Global,North America",comprehensive,1-5,"pitch_deck,video",
TPG Growth 27,https://tpggrowth27.vc,https://tpggrowth27.vc/apply,apply@tpggrowth27.vc,other,"Series B,Series A","B2B SaaS,Climate tech,Gaming","Europe,EMEA",comprehensive,6-10,"financial_projections,pitch_deck",
Blackstone Growth 31,https://blackstonegrowth31.com,https://blackstonegrowth31.com/apply,,form,"Series B,Seed","Deep tech,Marketplace,B2B SaaS","EMEA,Europe",simple,1-5,"legal_documents,pitch_deck",Generated sample data for testing
TPG Growth 28,https://tpggrowth28.com,https://tpggrowth28.com/apply,apply@tpggrowth28.com,other,"Pre-seed,Seed","B2B SaaS,E-commerce,Developer tools","Europe,Asia",standard,1-5,"legal_documents,business_plan",
Warburg Pincus 29,https://warburgpincus29.vc,https://warburgpincus29.vc/apply,apply@warburgpincus29.vc,email,"Seed,Series B","Climate tech,Web3,Deep tech","EMEA,North America",comprehensive,11-20,"financial_projections,legal_documents",
New Enterprise Associates 32,https://newenterpriseassocia.io,https://newenterpriseassocia.io/apply,,other,"Seed,Pre-seed","Consumer,AI/ML,B2B SaaS","Europe,Asia",standard,6-10,"financial_projections,legal_documents",Generated sample data for testing
TPG Growth 29,https://tpggrowth29.co,https://tpggrowth29.co/apply,,email,"Seed,Series C","B2B SaaS,Fintech,E-commerce","Asia,Europe",standard,6-10,"pitch_deck,business_plan",Generated sample data for testing
KKR & Co 31,https://kkrco31.capital,https://kkrco31.capital/apply,,other,"Series B,Series A","E-commerce,Web3,Healthtech","Asia,Europe",comprehensive,6-10,"financial_projections,pitch_deck",
Benchmark Capital 30,https://benchmarkcapital30.io,https://benchmarkcapital30.io/apply,apply@benchmarkcapital30.io,other,"Series B,Pre-seed","B2B SaaS,Consumer,E-commerce","Asia,Global",simple,21+,"business_plan,financial_projections",
Insight Partners 27,https://insightpartners27.co,https://insightpartners27.co/apply,,email,"Series C,Pre-seed","Fintech,E-commerce,Climate tech","Europe,North America",comprehensive,6-10,"pitch_deck,video",
DST Global 31,https://dstglobal31.io,https://dstglobal31.io/apply,,form,"Pre-seed,Series B","Fintech,Developer tools,B2B SaaS","Asia,EMEA",simple,21+,"traction_data,legal_documents",
GV (Google Ventures) 28,https://gvgoogleventures28.capital,https://gvgoogleventures28.capital/apply,,form,"Series A,Seed","Climate tech,Marketplace,B2B SaaS","North America,Europe",standard,21+,"business_plan,legal_documents",Generated sample data for testing
Advent International 28,https://adventinternational2.co,https://adventinternational2.co/apply,,form,"Seed,Pre-seed","E-commerce,B2B SaaS,Web3","North America,Europe",comprehensive,1-5,"video,legal_documents",
Advent International 29,https://adventinternational2.com,https://adventinternational2.com/apply,apply@adventinternational2.com,form,"Series B,Seed","Gaming,B2B SaaS,Consumer","EMEA,Global",comprehensive,21+,"pitch_deck,video",Generated sample data for testing
Founders Fund 28,https://foundersfund28.com,https://foundersfund28.com/apply,apply@foundersfund28.com,other,"Seed,Pre-seed","E-commerce,Climate tech,Marketplace","North America,Global",comprehensive,1-5,"video,traction_data",Generated sample data for testing
Kleiner Perkins 28,https://kleinerperkins28.io,https://kleinerperkins28.io/apply,,other,"Series C,Seed","Healthtech,Gaming,E-commerce","Global,Europe",standard,21+,"pitch_deck,legal_documents",
Tiger Global Management 37,https://tigerglobalmanagemen.io,https://tigerglobalmanagemen.io/apply,apply@tigerglobalmanagemen.io,email,"Series B,Seed","Climate tech,B2B SaaS,Fintech","Europe,EMEA",simple,1-5,"video,traction_data",
Advent International 30,https://adventinternational3.co,https://adventinternational3.co/apply,,email,"Pre-seed,Series B","Consumer,B2B SaaS,Fintech","North America,Europe",standard,6-10,"pitch_deck,video",Generated sample data for testing
General Catalyst 30,https://generalcatalyst30.capital,https://generalcatalyst30.capital/apply,apply@generalcatalyst30.capital,email,"Series C,Series B","Healthtech,Marketplace,Deep tech","Global,North America",simple,21+,"financial_projections,video",
Insight Partners 28,https://insightpartners28.io,https://insightpartners28.io/apply,apply@insightpartners28.io,other,"Pre-seed,Seed","Climate tech,AI/ML,B2B SaaS","EMEA,Global",simple,21+,"financial_projections,video",
Coatue Management 30,https://coatuemanagement30.vc,https://coatuemanagement30.vc/apply,apply@coatuemanagement30.vc,other,"Series A,Seed","B2B SaaS,Consumer,Web3","North America,Asia",standard,11-20,"traction_data,pitch_deck",Generated sample data for testing
Thoma Bravo 31,https://thomabravo31.vc,https://thomabravo31.vc/apply,apply@thomabravo31.vc,other,"Series C,Pre-seed","Gaming,E-commerce,Deep tech","Asia,EMEA",comprehensive,6-10,"legal_documents,business_plan",Generated sample data for testing
Bessemer Venture Partners 28,https://bessemerventurepartn.com,https://bessemerventurepartn.com/apply,apply@bessemerventurepartn.com,email,"Series B,Seed","Climate tech,E-commerce,Healthtech","Europe,Global",comprehensive,21+,"pitch_deck,financial_projections",
SoftBank Vision Fund 30,https://softbankvisionfund30.capital,https://softbankvisionfund30.capital/apply,apply@softbankvisionfund30.capital,email,"Pre-seed,Series A","B2B SaaS,Fintech,Gaming","Global,Europe",standard,11-20,"legal_documents,financial_projections",
Insight Partners 29,https://insightpartners29.capital,https://insightpartners29.capital/apply,,other,"Series A,Pre-seed","Gaming,Climate tech,B2B SaaS","Europe,Global",standard,6-10,"financial_projections,traction_data",Generated sample data for testing
Andreessen Horowitz 35,https://andreessenhorowitz35.capital,https://andreessenhorowitz35.capital/apply,,form,"Pre-seed,Seed","Fintech,AI/ML,Web3","Europe,EMEA",simple,11-20,"pitch_deck,video",Generated sample data for testing
GV (Google Ventures) 29,https://gvgoogleventures29.io,https://gvgoogleventures29.io/apply,apply@gvgoogleventures29.io,other,"Pre-seed,Series C","B2B SaaS,Marketplace,Fintech","Europe,Global",standard,21+,"pitch_deck,video",
Intel Capital 28,https://intelcapital28.io,https://intelcapital28.io/apply,,other,"Series C,Seed","B2B SaaS,Marketplace,Web3","North America,Europe",standard,21+,"business_plan,legal_documents",Generated sample data for testing
Bessemer Venture Partners 29,https://bessemerventurepartn.vc,https://bessemerventurepartn.vc/apply,apply@bessemerventurepartn.vc,form,"Series B,Seed","E-commerce,Consumer,Fintech","North America,EMEA",standard,6-10,"traction_data,video",
Salesforce Ventures 31,https://salesforceventures31.io,https://salesforceventures31.io/apply,,email,"Seed,Series B","Fintech,AI/ML,Web3","Europe,Asia",simple,6-10,"legal_documents,pitch_deck",
Lightspeed Venture Partners 36,https://lightspeedventurepar.com,https://lightspeedventurepar.com/apply,,email,"Series A,Seed","Marketplace,B2B SaaS,Climate tech","Europe,North America",simple,21+,"pitch_deck,legal_documents",
Thoma Bravo 32,https://thomabravo32.io,https://thomabravo32.io/apply,,email,"Seed,Series B","Developer tools,Marketplace,B2B SaaS","Global,Asia",standard,21+,"business_plan,pitch_deck",Generated sample data for testing
Bessemer Venture Partners 30,https://bessemerventurepartn.co,https://bessemerventurepartn.co/apply,,other,"Series B,Series C","Deep tech,Fintech,Web3","North America,Asia",simple,1-5,"pitch_deck,business_plan",
Advent International 31,https://adventinternational3.vc,https://adventinternational3.vc/apply,,email,"Series B,Pre-seed","Web3,Climate tech,B2B SaaS","EMEA,Europe",standard,6-10,"legal_documents,traction_data",
GV (Google Ventures) 30,https://gvgoogleventures30.vc,https://gvgoogleventures30.vc/apply,,other,"Seed,Series B","Healthtech,B2B SaaS,Web3","Global,Europe",standard,11-20,"pitch_deck,financial_projections",
Greylock Partners 31,https://greylockpartners31.vc,https://greylockpartners31.vc/apply,,email,"Pre-seed,Seed","Healthtech,Gaming,E-commerce","Europe,North America",simple,21+,"financial_projections,pitch_deck",
Benchmark Capital 31,https://benchmarkcapital31.co,https://benchmarkcapital31.co/apply,apply@benchmarkcapital31.co,form,"Series A,Series B","E-commerce,AI/ML,Developer tools","Asia,Global",comprehensive,6-10,"pitch_deck,video",Generated sample data for testing
Benchmark Capital 32,https://benchmarkcapital32.vc,https://benchmarkcapital32.vc/apply,,other,"Pre-seed,Seed","B2B SaaS,Developer tools,Fintech","Asia,Europe",comprehensive,6-10,"pitch_deck,video",Generated sample data for testing
Advent International 32,https://adventinternational3.vc,https://adventinternational3.vc/apply,,other,"Seed,Pre-seed","Climate tech,Fintech,Marketplace","North America,Asia",standard,1-5,"video,financial_projections",Generated sample data for testing
Accel Partners 38,https://accelpartners38.co,https://accelpartners38.co/apply,apply@accelpartners38.co,form,"Series A,Pre-seed","Consumer,Healthtech,Developer tools","North America,Global",simple,6-10,"pitch_deck,financial_projections",Generated sample data for testing
KKR & Co 32,https://kkrco32.capital,https://kkrco32.capital/apply,,email,"Seed,Series A","Fintech,Deep tech,Healthtech","North America,Global",standard,21+,"financial_projections,pitch_deck",
TPG Growth 30,https://tpggrowth30.co,https://tpggrowth30.co/apply,apply@tpggrowth30.co,email,"Series B,Pre-seed","B2B SaaS,Consumer,Fintech","Global,Europe",simple,21+,"traction_data,legal_documents",
Thoma Bravo 33,https://thomabravo33.vc,https://thomabravo33.vc/apply,,email,"Series B,Series A","Fintech,Climate tech,B2B SaaS","Europe,North America",simple,11-20,"traction_data,financial_projections",
Tiger Global Management 38,https://tigerglobalmanagemen.io,https://tigerglobalmanagemen.io/apply,,form,"Series C,Seed","Consumer,Developer tools,AI/ML","Europe,Global",comprehensive,11-20,"traction_data,financial_projections",
Coatue Management 31,https://coatuemanagement31.com,https://coatuemanagement31.com/apply,apply@coatuemanagement31.com,other,"Series A,Pre-seed","B2B SaaS,Deep tech,E-commerce","Asia,North America",simple,1-5,"financial_projections,business_plan",Generated sample data for testing
Insight Partners 30,https://insightpartners30.vc,https://insightpartners30.vc/apply,apply@insightpartners30.vc,form,"Pre-seed,Seed","Fintech,Consumer,Gaming","Asia,Global",simple,1-5,"pitch_deck,video",Generated sample data for testing
Warburg Pincus 30,https://warburgpincus30.capital,https://warburgpincus30.capital/apply,apply@warburgpincus30.capital,other,"Series B,Seed","Developer tools,B2B SaaS,Fintech","Global,EMEA",comprehensive,6-10,"business_plan,pitch_deck",Generated sample data for testing
Kleiner Perkins 29,https://kleinerperkins29.co,https://kleinerperkins29.co/apply,,other,"Pre-seed,Series B","Healthtech,Developer tools,AI/ML","Europe,EMEA",comprehensive,11-20,"video,pitch_deck",Generated sample data for testing
Founders Fund 29,https://foundersfund29.io,https://foundersfund29.io/apply,apply@foundersfund29.io,form,"Series B,Series C","Climate tech,E-commerce,Deep tech","North America,Europe",standard,1-5,"video,pitch_deck",Generated sample data for testing
Silver Lake Partners 33,https://silverlakepartners33.com,https://silverlakepartners33.com/apply,apply@silverlakepartners33.com,other,"Series A,Pre-seed","Consumer,E-commerce,Web3","EMEA,North America",standard,6-10,"business_plan,financial_projections",
GV (Google Ventures) 31,https://gvgoogleventures31.co,https://gvgoogleventures31.co/apply,apply@gvgoogleventures31.co,other,"Series B,Series C","B2B SaaS,Fintech,Deep tech","Europe,Global",comprehensive,1-5,"pitch_deck,video",
KKR & Co 33,https://kkrco33.capital,https://kkrco33.capital/apply,,form,"Series C,Series A","B2B SaaS,Fintech,Healthtech","Asia,Europe",simple,21+,"pitch_deck,financial_projections",Generated sample data for testing
Vista Equity Partners 34,https://vistaequitypartners3.vc,https://vistaequitypartners3.vc/apply,,other,"Seed,Series B","Deep tech,Consumer,AI/ML","Global,North America",comprehensive,1-5,"traction_data,video",Generated sample data for testing
General Catalyst 31,https://generalcatalyst31.capital,https://generalcatalyst31.capital/apply,apply@generalcatalyst31.capital,form,"Series B,Series C","Marketplace,Fintech,Developer tools","Global,North America",standard,1-5,"pitch_deck,video",
DST Global 32,https://dstglobal32.capital,https://dstglobal32.capital/apply,apply@dstglobal32.capital,form,"Seed,Series C","Web3,Consumer,Climate tech","EMEA,Europe",simple,6-10,"legal_documents,financial_projections",Generated sample data for testing
Vista Equity Partners 35,https://vistaequitypartners3.com,https://vistaequitypartners3.com/apply,apply@vistaequitypartners3.com,form,"Series A,Series B","E-commerce,Web3,Developer tools","EMEA,Global",standard,1-5,"video,traction_data",Generated sample data for testing
Kleiner Perkins 30,https://kleinerperkins30.vc,https://kleinerperkins30.vc/apply,,form,"Series C,Series B","E-commerce,Climate tech,AI/ML","EMEA,Europe",simple,1-5,"video,business_plan",
First Round Capital 29,https://firstroundcapital29.vc,https://firstroundcapital29.vc/apply,apply@firstroundcapital29.vc,email,"Series A,Series B","Developer tools,Fintech,Gaming","North America,Europe",comprehensive,21+,"video,traction_data",Generated sample data for testing
Silver Lake Partners 34,https://silverlakepartners34.co,https://silverlakepartners34.co/apply,,email,"Pre-seed,Series B","Consumer,Climate tech,B2B SaaS","North America,Asia",standard,6-10,"financial_projections,video",Generated sample data for testing
Tiger Global Management 39,https://tigerglobalmanagemen.capital,https://tigerglobalmanagemen.capital/apply,,other,"Series A,Series C","Consumer,Deep tech,AI/ML","North America,EMEA",comprehensive,11-20,"business_plan,traction_data",
Greylock Partners 32,https://greylockpartners32.io,https://greylockpartners32.io/apply,apply@greylockpartners32.io,form,"Series C,Series B","B2B SaaS,Web3,Developer tools","Global,Europe",comprehensive,6-10,"financial_projections,pitch_deck",
Bessemer Venture Partners 31,https://bessemerventurepartn.com,https://bessemerventurepartn.com/apply,apply@bessemerventurepartn.com,form,"Seed,Series C","Climate tech,Deep tech,AI/ML","EMEA,Asia",comprehensive,1-5,"pitch_deck,video",
Kleiner Perkins 31,https://kleinerperkins31.co,https://kleinerperkins31.co/apply,apply@kleinerperkins31.co,email,"Series C,Series A","AI/ML,Gaming,Fintech","Global,Europe",standard,6-10,"business_plan,pitch_deck",Generated sample data for testing
KKR & Co 34,https://kkrco34.io,https://kkrco34.io/apply,apply@kkrco34.io,other,"Series C,Series A","E-commerce,AI/ML,Gaming","North America,EMEA",comprehensive,21+,"video,financial_projections",
New Enterprise Associates 33,https://newenterpriseassocia.io,https://newenterpriseassocia.io/apply,,email,"Series B,Series A","AI/ML,Marketplace,Fintech","EMEA,Europe",comprehensive,6-10,"traction_data,pitch_deck",Generated sample data for testing
Accel Partners 39,https://accelpartners39.co,https://accelpartners39.co/apply,,other,"Pre-seed,Seed","B2B SaaS,Fintech,Healthtech","Europe,North America",simple,1-5,"pitch_deck,video",
Coatue Management 32,https://coatuemanagement32.vc,https://coatuemanagement32.vc/apply,,other,"Pre-seed,Series B","Climate tech,AI/ML,Developer tools","Europe,EMEA",comprehensive,11-20,"video,legal_documents",
DST Global 33,https://dstglobal33.com,https://dstglobal33.com/apply,apply@dstglobal33.com,form,"Series B,Seed","B2B SaaS,Fintech,Developer tools","Global,Europe",comprehensive,11-20,"video,business_plan",Generated sample data for testing
DST Global 34,https://dstglobal34.co,https://dstglobal34.co/apply,apply@dstglobal34.co,form,"Series A,Series C","Climate tech,Gaming,Marketplace","North America,Europe",standard,21+,"traction_data,business_plan",Generated sample data for testing
Silver Lake Partners 35,https://silverlakepartners35.capital,https://silverlakepartners35.capital/apply,,email,"Pre-seed,Seed","AI/ML,B2B SaaS,Web3","EMEA,Global",simple,1-5,"financial_projections,pitch_deck",Generated sample data for testing
GV (Google Ventures) 32,https://gvgoogleventures32.com,https://gvgoogleventures32.com/apply,apply@gvgoogleventures32.com,form,"Pre-seed,Series B","Gaming,Deep tech,B2B SaaS","Europe,Global",comprehensive,1-5,"video,pitch_deck",
GV (Google Ventures) 33,https://gvgoogleventures33.com,https://gvgoogleventures33.com/apply,,form,"Series C,Pre-seed","Fintech,AI/ML,Web3","Global,North America",comprehensive,6-10,"pitch_deck,video",
Blackstone Growth 32,https://blackstonegrowth32.com,https://blackstonegrowth32.com/apply,,other,"Series A,Seed","Fintech,B2B SaaS,Developer tools","Europe,North America",simple,6-10,"financial_projections,video",
Greylock Partners 33,https://greylockpartners33.io,https://greylockpartners33.io/apply,,email,"Series B,Seed","Marketplace,Deep tech,AI/ML","Europe,Global",standard,6-10,"financial_projections,pitch_deck",Generated sample data for testing
Union Square Ventures 30,https://unionsquareventures3.co,https://unionsquareventures3.co/apply,apply@unionsquareventures3.co,other,"Series B,Pre-seed","B2B SaaS,Developer tools,Fintech","Asia,Global",standard,11-20,"video,pitch_deck",Generated sample data for testing
Founders Fund 30,https://foundersfund30.io,https://foundersfund30.io/apply,,email,"Series A,Pre-seed","B2B SaaS,Developer tools,Consumer","Global,Europe",standard,11-20,"financial_projections,pitch_deck",
Sequoia Capital 34,https://sequoiacapital34.vc,https://sequoiacapital34.vc/apply,apply@sequoiacapital34.vc,email,"Series B,Series A","B2B SaaS,E-commerce,Developer tools","Asia,North America",standard,1-5,"business_plan,financial_projections",Generated sample data for testing
Tiger Global Management 40,https://tigerglobalmanagemen.co,https://tigerglobalmanagemen.co/apply,apply@tigerglobalmanagemen.co,form,"Seed,Pre-seed","AI/ML,Marketplace,B2B SaaS","Asia,Global",standard,1-5,"legal_documents,video",
GV (Google Ventures) 34,https://gvgoogleventures34.capital,https://gvgoogleventures34.capital/apply,,form,"Seed,Series C","Developer tools,Marketplace,Climate tech","Europe,Asia",comprehensive,21+,"pitch_deck,financial_projections",Generated sample data for testing
General Catalyst 32,https://generalcatalyst32.vc,https://generalcatalyst32.vc/apply,apply@generalcatalyst32.vc,form,"Series C,Seed","Consumer,B2B SaaS,Fintech","Europe,Global",comprehensive,11-20,"video,pitch_deck",Generated sample data for testing
Thoma Bravo 34,https://thomabravo34.com,https://thomabravo34.com/apply,apply@thomabravo34.com,email,"Pre-seed,Series A","Web3,Consumer,B2B SaaS","Global,Europe",standard,6-10,"traction_data,pitch_deck",Generated sample data for testing
